% # columns="iteration, evaluation, void, void, void, xmean", seed=588701, Wed Jan 17 15:43:33 2024, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 11 0 0 0 1.0005129487942455 0.0028682878329763795 0.01419403961650213 -0.004621513650699915 1.0000170247954547 0.02063320673503356 -0.0138929770641815 -0.021506699641528442 0.9996181064748365 3.3940452828528724 0.694654305640482 -0.8298184968613591
2 22 0 0 0 1.0005770703064936 0.002909576508110962 0.015293023842071204 -0.004631583321896698 1.000038956003444 0.021119750664020415 -0.014454938752084565 -0.021628359920841108 0.999203331735325 3.3941133279435847 0.6945908106024776 -0.8304191629745864
3 33 0 0 0 1.0009090691394282 0.0023574422613490626 0.01561402487202736 -0.005214599887633202 1.0000780946918626 0.02120338984009144 -0.014411900890886307 -0.021260542353639927 1.0000128711769434 3.393359973607046 0.6943662935445776 -0.8306027339214807
4 44 0 0 0 1.0011848717054945 0.0019881499285896737 0.014879242062194122 -0.005295488956871962 1.001100050059456 0.02155458831859055 -0.013923055029012973 -0.021633880408743873 1.0004620204155181 3.3931278417365007 0.6950631906584419 -0.8311290420937408
5 55 0 0 0 1.0008297839129514 0.00239517282682574 0.014947132951803303 -0.0055555785952394274 1.001152517086872 0.021601616289245097 -0.01393297804552249 -0.021612102849375654 1.000372980713047 3.3933026192832836 0.6952736233946314 -0.8312866687024404
6 66 0 0 0 1.0010719547760836 0.0029013368131690148 0.01527978877743508 -0.005350172858210605 1.0016139189630524 0.02205978526409546 -0.013806663105475528 -0.021956808326479907 1.0008186514793076 3.3936929636503015 0.6952602263297968 -0.8307149220391943
7 77 0 0 0 1.000493467840541 0.002646339655462956 0.015961132913534865 -0.004948963995246913 1.0016167706887702 0.021581828197975352 -0.013890796263799843 -0.021822729100567935 1.0005070727620982 3.3939031621301257 0.69582979918075 -0.8313254969888108
8 88 0 0 0 1.0011546464007406 0.002881388471902892 0.01599901015159559 -0.005387481379437223 1.0017014931885293 0.021481047255844207 -0.014028056141583714 -0.02128592106664596 1.0006206876237649 3.3943664531308437 0.6961820377849699 -0.8312018971760737
9 99 0 0 0 1.0009100610338701 0.0030494092434840575 0.016442861485389388 -0.00543147659579031 1.0022296888834425 0.021436535460341823 -0.013916842478951474 -0.0216813099187654 1.0008848929072156 3.394373350067232 0.6969638706139332 -0.8313968915219322
10 110 0 0 0 1.0006068495427891 0.0024400317883089967 0.016660531290464128 -0.00560667656378287 1.0017858056710984 0.02055876363906453 -0.013893277296295461 -0.021679095163376298 1.0011249584220059 3.3944092236060652 0.6969605073055338 -0.8313345929531142
11 121 0 0 0 0.9999851978044921 0.0019541383379690813 0.016730254481435655 -0.006073162323765216 1.0019403667080606 0.02040078537556151 -0.014091488082308607 -0.02160342931508954 1.00096899882036 3.394091879147944 0.697224652913817 -0.8312600683661219
