% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=588701, Wed Jan 17 15:43:33 2024
1 11 -0.03913800399973657 -0.013882795138907375 0.010509530360283462 0.046471362111799336 0.938866755698901 0.9623220883065593 0.9801196892651586 0.9844097230862987 0.9997763202091766 1.0033546272685214 1.0066710040379692 1.0114341341655175 1.0141256771422587 1.014916564866532 1.0189377258549068 1.059891021152853
2 22 -0.06933243477462205 -0.01206249183833554 0.01589636993784488 0.05876514075833981 0.938866755698901 0.9623220883065593 0.9801196892651586 0.9844097230862987 0.9997763202091766 1.0033546272685214 1.0066710040379692 1.0114341341655175 1.0141256771422587 1.014916564866532 1.0189377258549068 1.059891021152853
3 33 -0.0919182852041365 -0.017367957977358156 0.021532430267844172 0.08101342233078024 0.938866755698901 0.9623220883065593 0.9801196892651586 0.9844097230862987 0.9997763202091766 1.0033546272685214 1.0066710040379692 1.0114341341655175 1.0141256771422587 1.014916564866532 1.0189377258549068 1.059891021152853
4 44 -0.08829750580036574 -0.027055899513546065 0.023914890798869902 0.12340620098473948 0.938866755698901 0.9623220883065593 0.9801196892651586 0.9844097230862987 0.9997763202091766 1.0033546272685214 1.0066710040379692 1.0114341341655175 1.0141256771422587 1.014916564866532 1.0189377258549068 1.059891021152853
5 55 -0.08629085127821491 -0.02993768022891931 0.02842229459526595 0.13717079801607107 0.938866755698901 0.9623220883065593 0.9801196892651586 0.9844097230862987 0.9997763202091766 1.0033546272685214 1.0066710040379692 1.0114341341655175 1.0141256771422587 1.014916564866532 1.0189377258549068 1.059891021152853
6 66 -0.10945346764946501 -0.03359524502516029 0.035569017207301344 0.18610052163756755 0.938866755698901 0.9623220883065593 0.9801196892651586 0.9844097230862987 0.9997763202091766 1.0033546272685214 1.0066710040379692 1.0114341341655175 1.0141256771422587 1.014916564866532 1.0189377258549068 1.059891021152853
7 77 -0.10421619856164101 -0.030451606242632465 0.03630195526659714 0.19063287348801566 0.938866755698901 0.9623220883065593 0.9801196892651586 0.9844097230862987 0.9997763202091766 1.0033546272685214 1.0066710040379692 1.0114341341655175 1.0141256771422587 1.014916564866532 1.0189377258549068 1.059891021152853
8 88 -0.10492405312142214 -0.033732424573048106 0.037183323311468064 0.18155008744561973 0.938866755698901 0.9623220883065593 0.9801196892651586 0.9844097230862987 0.9997763202091766 1.0033546272685214 1.0066710040379692 1.0114341341655175 1.0141256771422587 1.014916564866532 1.0189377258549068 1.059891021152853
9 99 -0.10020928747164319 -0.03324755358996741 0.042255049496645276 0.19336363651981092 0.938866755698901 0.9623220883065593 0.9801196892651586 0.9844097230862987 0.9997763202091766 1.0033546272685214 1.0066710040379692 1.0114341341655175 1.0141256771422587 1.014916564866532 1.0189377258549068 1.059891021152853
10 110 -0.0993304619204986 -0.04068691678333669 0.059494966947910344 0.19722051040847036 0.938866755698901 0.9623220883065593 0.9801196892651586 0.9844097230862987 0.9997763202091766 1.0033546272685214 1.0066710040379692 1.0114341341655175 1.0141256771422587 1.014916564866532 1.0189377258549068 1.059891021152853
11 121 -0.1277681088939769 -0.04500020536039604 0.06016171620648689 0.19465296390642334 0.938866755698901 0.9623220883065593 0.9801196892651586 0.9844097230862987 0.9997763202091766 1.0033546272685214 1.0066710040379692 1.0114341341655175 1.0141256771422587 1.014916564866532 1.0189377258549068 1.059891021152853
